Year,SERIES,តំបន់យោង,ភេទ,កំរិតនគរូបនីយកម្ម,UNIT_MEASURE,GeoCode,Value
2015,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្វាយរៀង,ប្រុស,,ភាគរយ,KH20,94.5
2016,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្វាយរៀង,ប្រុស,,ភាគរយ,KH20,90.2
2017,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្វាយរៀង,ប្រុស,,ភាគរយ,KH20,89.3
2018,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្វាយរៀង,ប្រុស,,ភាគរយ,KH20,92.8
2019,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្វាយរៀង,ប្រុស,,ភាគរយ,KH20,95.2
2009,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្វាយរៀង,,,ភាគរយ,KH20,97.8
2010,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្វាយរៀង,,,ភាគរយ,KH20,94.4
2011,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្វាយរៀង,,,ភាគរយ,KH20,100.3
2012,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្វាយរៀង,,,ភាគរយ,KH20,102.7
2013,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្វាយរៀង,,,ភាគរយ,KH20,100.3
2014,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្វាយរៀង,,,ភាគរយ,KH20,97.1
2015,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្វាយរៀង,,,ភាគរយ,KH20,94.9
2016,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្វាយរៀង,,,ភាគរយ,KH20,91.0
2017,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្វាយរៀង,,,ភាគរយ,KH20,92.1
2018,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្វាយរៀង,,,ភាគរយ,KH20,94.5
2019,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្វាយរៀង,,,ភាគរយ,KH20,98.0
2009,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,តាកែវ,ស្រី,,ភាគរយ,KH21,94.6
2010,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,តាកែវ,ស្រី,,ភាគរយ,KH21,89.0
2011,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,តាកែវ,ស្រី,,ភាគរយ,KH21,101.1
2012,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,តាកែវ,ស្រី,,ភាគរយ,KH21,98.4
2013,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,តាកែវ,ស្រី,,ភាគរយ,KH21,99.3
2014,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,តាកែវ,ស្រី,,ភាគរយ,KH21,97.6
2015,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,តាកែវ,ស្រី,,ភាគរយ,KH21,91.4
2016,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,តាកែវ,ស្រី,,ភាគរយ,KH21,86.5
2017,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,តាកែវ,ស្រី,,ភាគរយ,KH21,83.4
2018,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,តាកែវ,ស្រី,,ភាគរយ,KH21,85.8
2019,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,តាកែវ,ស្រី,,ភាគរយ,KH21,84.1
2009,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,តាកែវ,ប្រុស,,ភាគរយ,KH21,96.8
2010,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,តាកែវ,ប្រុស,,ភាគរយ,KH21,95.0
2011,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,តាកែវ,ប្រុស,,ភាគរយ,KH21,105.3
2012,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,តាកែវ,ប្រុស,,ភាគរយ,KH21,110.9
2013,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,តាកែវ,ប្រុស,,ភាគរយ,KH21,101.2
2014,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,តាកែវ,ប្រុស,,ភាគរយ,KH21,96.9
2015,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,តាកែវ,ប្រុស,,ភាគរយ,KH21,90.6
2016,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,តាកែវ,ប្រុស,,ភាគរយ,KH21,86.7
2017,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,តាកែវ,ប្រុស,,ភាគរយ,KH21,81.0
2018,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,តាកែវ,ប្រុស,,ភាគរយ,KH21,81.9
2019,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,តាកែវ,ប្រុស,,ភាគរយ,KH21,76.9
2009,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,តាកែវ,,,ភាគរយ,KH21,95.8
2010,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,តាកែវ,,,ភាគរយ,KH21,92.1
2011,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,តាកែវ,,,ភាគរយ,KH21,103.2
2012,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,តាកែវ,,,ភាគរយ,KH21,104.7
2013,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,តាកែវ,,,ភាគរយ,KH21,100.3
2014,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,តាកែវ,,,ភាគរយ,KH21,97.2
2015,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,តាកែវ,,,ភាគរយ,KH21,91.0
2016,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,តាកែវ,,,ភាគរយ,KH21,86.6
2017,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,តាកែវ,,,ភាគរយ,KH21,82.2
2018,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,តាកែវ,,,ភាគរយ,KH21,83.8
2019,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,តាកែវ,,,ភាគរយ,KH21,80.4
2014,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ត្បូងឃ្មុំ,ស្រី,,ភាគរយ,KH25,88.6
2015,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ត្បូងឃ្មុំ,ស្រី,,ភាគរយ,KH25,87.6
2016,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ត្បូងឃ្មុំ,ស្រី,,ភាគរយ,KH25,90.4
2017,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ត្បូងឃ្មុំ,ស្រី,,ភាគរយ,KH25,86.3
2018,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ត្បូងឃ្មុំ,ស្រី,,ភាគរយ,KH25,91.0
2019,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ត្បូងឃ្មុំ,ស្រី,,ភាគរយ,KH25,90.2
2014,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ត្បូងឃ្មុំ,ប្រុស,,ភាគរយ,KH25,82.5
2015,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ត្បូងឃ្មុំ,ប្រុស,,ភាគរយ,KH25,78.8
2016,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ត្បូងឃ្មុំ,ប្រុស,,ភាគរយ,KH25,80.2
2017,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ត្បូងឃ្មុំ,ប្រុស,,ភាគរយ,KH25,80.0
2018,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ត្បូងឃ្មុំ,ប្រុស,,ភាគរយ,KH25,78.8
2019,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ត្បូងឃ្មុំ,ប្រុស,,ភាគរយ,KH25,81.2
2014,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ត្បូងឃ្មុំ,,,ភាគរយ,KH25,85.5
2015,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ត្បូងឃ្មុំ,,,ភាគរយ,KH25,83.1
2016,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ត្បូងឃ្មុំ,,,ភាគរយ,KH25,85.1
2017,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ត្បូងឃ្មុំ,,,ភាគរយ,KH25,83.1
2018,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ត្បូងឃ្មុំ,,,ភាគរយ,KH25,84.7
2019,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ត្បូងឃ្មុំ,,,ភាគរយ,KH25,85.5
